,Unnamed: 0,Date_Posted,Comment,Username,Upvotes,date_retrieved,article_name,link,sections,word_count,character_count,link_count,emoji_count,hashtag_count,mention_count,polarity_pos,polarity_neg,polarity_neu,polarity_compound
13,13,2022-04-06 23:27:12.082025,"It's just golf, and a man of extremely questionable character.  Perhaps a demonstration of the shallow nature of our present culture.",,,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,21,133,0,1,0,,0.067,0.119,0.814,-0.2716
14,14,2022-04-06 23:27:12.082025,"No matter what you think of Tiger...here is what incredibly refreshing .......

no talk of anxiety...undue pressure.... hurt feelings .....and needing space

“I feel like I can still do it”",,5.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,30,189,0,2,0,,0.101,0.226,0.673,-0.6666
15,15,2022-04-07 07:27:12.082025,"Was it the great Bobby Orr who claimed he never felt any pressure while on the ice? That it was like skating “in a balloon.” Only a balloon, sadly, he couldn’t take anywhere else.",,,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,34,179,0,4,0,,0.216,0.071,0.713,0.6896
16,16,2022-04-06 22:27:12.082025,"The Great Serial Adulterer is back, America's 21st-Century version of the Virtuous Man, ready to continue his crucial role as  Instructor-In-Chief for building character in our nation's youth.",,,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,28,192,0,5,0,,0.286,0.0,0.714,0.875
17,17,2022-04-06 22:27:12.082025,What I am missing is the rare mashup of a car story (crash of a Genesis GV80 - an awesome new SUV) and sporting legend (Tiger Woods). Seems like the perfect story for automotive fan and sports writer Jason Gay. Did I miss it??,,,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,44,226,0,7,0,,0.26,0.076,0.663,0.8796
18,18,2022-04-06 22:27:12.082025,"Aren’t we missing the real narrative of Tiger Woods' auto crash ? Albeit interesting, the real story is not his recovery, The media (carefully?) never mentions that Tiger Woods brought this calamity completely on himself by his senseless, reckless driving. It’s a miracle that he didn’t kill himself—or anyone else.&nbsp;Therein lies a huge missed opportunity. Point out powerfully the myriad dangers of self centered, poor driving judgment.",,1.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,67,441,0,11,0,,0.132,0.274,0.594,-0.9074
19,19,2022-04-07 08:27:12.082025,"ok, poor judgement and self-centered (not sure how that connects but hey), and a wreck. At least Tiger just wrecked himself. Now Joe and his minions have managed to in their self-centered, poor judgement wreck an entire country's economy, didn't even get a scratch. Who learned a lesson here I wonder?",,1.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,51,301,0,7,0,,0.056,0.239,0.705,-0.9127
20,20,2022-04-06 22:27:12.082025,"For a time, Tiger was the dominant force in golf without doubt.  and he certainly broke the color barrier for golf at the very top.  But his golf prowess is tarnished by his personal flaws.  Jack Nicklaus won 18 majors, including his last Masters at age 46.  He was not much loved when he broke in because he challenged the adored Arnie.  But folks came around.  and not only has there never been a whiff of character flaw about Jack (or Arnie or Gary Player), Jack has always been generous and gracious.  I loved Arnie and have had the privilege of playing his home La Trobe.  But Jack gets my vote for GOAT.  Personally, and I know this is a minority view, i don't really care what Tiger does now and i certainly am not rooting for him to win another major.  ok Tiger fans (and apologists), bring it on....",,1.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,150,808,0,5,0,,0.214,0.112,0.674,0.9628
21,21,2022-04-06 18:27:12.082025,"I hope he rehabs to the point of being able to play the game he loves.

I watched a street camera video showing his car flying down the road prior to his loosing control.  Just before he crossed the lanes onto opposing traffic there was a group of road cyclists on that side of the road.  He could have killed them all since they claim he was traveling around 85 mph.  Somehow his ability to play golf looses my attention.",,2.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,80,422,0,0,0,,0.154,0.069,0.777,0.765
22,22,2022-04-06 18:27:12.082025,"Tiger is the best golfer ever. It's fun to watch his best shots on You Tube. Even though older than Ben Hogan, he may be in better shape except for the injuries. No one thought he could win in 2019 playing after back surgeries.  With the talent around in today's golf, Tiger's chances not high. The thing that will work in his favor is experience and the short game.",,,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,69,366,0,3,0,,0.31,0.025,0.665,0.9758
23,23,2022-04-06 18:27:12.082025,"Come on, Jason, do you really think he would say, ""I'm just going to have good walk this week and strengthen my leg.""?",,,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,23,118,0,4,0,,0.198,0.0,0.802,0.6369
24,24,2022-04-06 18:27:12.082025,"I'm not very bright, so I don't get it - this isn't Jesus feeding the 5000 @ Bethsaida, it's just a poor soul ""Johnny one-Note"" trying to recapture glory lost.
The thoughts that flutter through my mind are sad, uncomfortable, embarrassed.",,4.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,41,238,0,9,0,,0.07,0.326,0.603,-0.8939
25,25,2022-04-06 18:27:12.082025,"Looks like mostly negative comments here.  Outside of his enormous ability as a golfer, he's a human being full of human flaws - like all of us.  I look forward to the Masters more knowing that he may be in the hunt!",,4.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,42,216,0,3,0,,0.168,0.082,0.751,0.4389
26,26,2022-04-06 17:27:12.082025,"I’m glad The Masters app has several ways to watch the groups you want to.  The regular tv coverage will show every single time Tiger hits a golf ball, whether or not his score is +10 or -10.  That grows old, quick.

Carol Graham",,6.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,44,229,0,3,0,,0.095,0.0,0.905,0.5106
27,27,2022-04-06 17:27:12.082025,Mega-awesome.  The serial adulterer/safe-driving exemplar/youth role model is again being fawned over by our shilling media.,,6.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,16,124,0,4,0,,0.0,0.0,1.0,0.0
28,28,2022-04-06 16:27:12.082025,"Am I the only one getting tired of hearing about Tiger Woods's comebacks?  He has an excessive ego and talks only about his own performance after multiple problems, most of which are his own fault.  Worse, the press loves him to the exclusion and attention of the other great golfers out there, minimizing THEIR importance to the game.",,9.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,58,335,0,2,0,,0.141,0.187,0.672,-0.3182
29,29,2022-04-06 17:27:12.082025,He has done more for the game of golf than any 25 people combined. Ever hear of the Tiger effect? All pro's should be bowing down for the checks they are getting due to his popularity. He's a golfer not the pope and an absolute cash cow.,,3.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,47,237,0,3,0,,0.064,0.0,0.936,0.4767
30,30,2022-04-06 21:27:12.082025,Don’t forget about Arnold Palmer - now he set the stage for Tiger…,,1.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,13,66,0,3,0,,0.0,0.147,0.853,-0.2263
31,31,2022-04-06 21:27:12.082025,And in baseball Home Run Baker.,,,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,6,31,0,0,0,,0.0,0.0,1.0,0.0
32,32,2022-04-06 22:27:12.082025,"Well,  if he has made a lot of people a lot of money, I guess his behavior is OK.   Money, after all, is more important than good character.",,2.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,28,140,0,0,0,,0.329,0.0,0.671,0.8515
33,33,2022-04-06 15:27:12.082025,"The coverage of TW is outrageous on the Golf Channel.  I am surprised that we don’t have TW Reality Show.   While I wish him the best at the Masters, I am going with Victor Hovland for the win.

TW has 4 more years and then he can play on the Champions Tour.

Anyone seen Phil M?",,,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,56,279,0,2,0,,0.277,0.045,0.678,0.9371
34,34,2022-04-06 15:27:12.082025,"For all the attention paid to Tiger, you'd think we'd have an ounce of clarity how a man is involved in a near fatal single vehicle wreck on a dry road during daylight.  Just drove off into the abyss at an accelerated speed, no skid marks, etc.

I find it curious how scripted the ""investigation"" appeared to be.  No conclusions, no summations, no detailed insight into what may have happened.  No toxicology reports or analysis.  Just the wreck, a couple of topical reports on is road to recovery and poof! here we are at The Masters talking about his immortality.

It invites more questions than OJ on spring break commenting on Will Smith",,6.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,113,641,0,5,0,,0.04,0.167,0.793,-0.9273
35,35,2022-04-06 18:27:12.082025,"To be fair, it was a Hyundai that he crashed. I am not sure if that really counts.......",,,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,18,88,0,0,0,,0.126,0.107,0.767,0.0869
36,36,2022-04-06 15:27:12.082025,"Has anyone heard a golfer (or for that matter, any sports man/athelete) competing/playing saying, ""I am here, just to have fun,   not for winning?""",,1.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,24,147,0,7,0,,0.173,0.0,0.827,0.5267
37,37,2022-04-06 14:27:12.082025,"Some interesting comments below. So much for Redemption, Forgiveness, Charity.",,1.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,10,78,0,0,0,,0.521,0.0,0.479,0.765
38,38,2022-04-06 22:27:12.082025,Show us the redemption.,,,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,4,23,0,0,0,,0.0,0.0,1.0,0.0
39,39,2022-04-06 14:27:12.082025,"I am not a Tiger hater, but I just don't think he will win another one(majors).
The young talent is real good and its hard to be steady when you get older...
from my own life experience.",,1.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,37,186,0,3,0,,0.32,0.036,0.644,0.9302
40,40,2022-04-06 14:27:12.082025,"One thing nobody seems to be saying is that by choosing to play Tiger is taking up a spot that would otherwise go to someone else. As a former winner, that's his right, but if he's not ready to play he should step aside.",,1.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,44,220,0,2,0,,0.15,0.056,0.794,0.5477
41,41,2022-04-06 14:27:12.082025,He is lucky he didn't kill some family traveling on the same road he was speeding so recklessly . Hope he learned some lesson within himself since he had no pushback from the world.,,1.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,34,181,0,1,0,,0.237,0.054,0.709,0.8184
42,42,2022-04-06 14:27:12.082025,Tiger has had all the opportunities he deserves and he has literally blown them and almost killed himself in the process instead of making the best of what was God given.  It is time for him to quietly walk away and let the younger players have their day.  He should just be thankful he is alive.,,1.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,56,296,0,0,0,,0.219,0.061,0.72,0.8748
43,43,2022-04-06 12:27:12.082025,"Tiger Woods.  So much can be learned from his life, so well lived.  Tiger has his share of mistakes; his share of indiscretion for sure.  That is part of the lesson.  Like all of us, he is mortal, he is vulnerable, he is insecure.  Like very few of us, he is passionate, committed, hard working, determined, focused, and single minded.  Despite the millions of dollars earned, the endorsements, the celebrity, he is everyman.  He is the goofy little kid on TV hitting golf balls and talking trash.  He is the talented boy being taught by his father.  He is the humble man facing his mother after another mistake.  Tiger is so much of what we try to avoid in life but so much more of what we aspire to be.  I have gone from hero worship to detesting the man and now back to a more retrospective acceptance of the frailty of our human nature with genuine respect for what this man has accomplished in life.  We all struggle.  We all don't succeed like Tiger Woods.  My 8 year old boy will be watching Tiger with me this week.  The lessons I will focus on will be those that made this man such a great champion.  Hard work matters !",,5.0,04-07-2022,tiger-woods-masters-golf-augusta,https://www.wsj.com/articles/tiger-woods-masters-golf-augusta-11649176926?mod=wsjhp_columnists_pos3,https://www.wsj.com/?mod=nav_top_section,210,1129,0,3,0,,0.211,0.082,0.707,0.986
